,domain,name,category,prompts,wikipedia
6816,profession,Holistic_nursing,nursing_specialties,Holistic nursing is a nursing speciality concerning ,"Holistic nursing is a nursing speciality concerning the integration of one's mind, body, and spirit with his or her environment."
6817,profession,Holistic_nursing,nursing_specialties,Holistic nursing is a nursing speciality concerning ,Holistic nursing has gained recognition by the American Nurses Association as a nursing specialty with a defined scope of practice and standards.
6818,profession,Holistic_nursing,nursing_specialties,Holistic nursing has gained recognition by the ,"Holistic nursing is a nursing speciality concerning the integration of one's mind, body, and spirit with his or her environment."
6819,profession,Holistic_nursing,nursing_specialties,Holistic nursing has gained recognition by the ,Holistic nursing has gained recognition by the American Nurses Association as a nursing specialty with a defined scope of practice and standards.
6820,profession,Home_health_nursing,nursing_specialties,Home health nursing is a nursing specialty in ,Home health nursing is a nursing specialty in which nurses provide multidimensional home care to patients of all ages.
6821,profession,Home_health_nursing,nursing_specialties,Home health nursing is a nursing specialty in ,"The standards of home health nursing integrate research, education, proper use of resources, the quality of care provided, team collaboration, and ethical principles."
6822,profession,Home_health_nursing,nursing_specialties,"The standards of home health nursing integrate research, ",Home health nursing is a nursing specialty in which nurses provide multidimensional home care to patients of all ages.
6823,profession,Home_health_nursing,nursing_specialties,"The standards of home health nursing integrate research, ","The standards of home health nursing integrate research, education, proper use of resources, the quality of care provided, team collaboration, and ethical principles."
6824,profession,Hyperbaric_nursing,nursing_specialties,Hyperbaric nursing is a nursing specialty involved ,Hyperbaric nursing is a nursing specialty involved in the care of patients receiving hyperbaric oxygen therapy.
6825,profession,Hyperbaric_nursing,nursing_specialties,Hyperbaric nursing is a nursing specialty involved ,The professional nursing organization for hyperbaric nursing is the Baromedical Nurses Association.
6826,profession,Hyperbaric_nursing,nursing_specialties,The professional nursing organization for hyperbaric nursing ,Hyperbaric nursing is a nursing specialty involved in the care of patients receiving hyperbaric oxygen therapy.
6827,profession,Hyperbaric_nursing,nursing_specialties,The professional nursing organization for hyperbaric nursing ,The professional nursing organization for hyperbaric nursing is the Baromedical Nurses Association.
6828,profession,Legal_nurse_consultant,nursing_specialties,A legal nurse consultant is a registered nurse ,A legal nurse consultant is a registered nurse who uses expertise as a health care provider and specialized training to consult on medical-related legal cases.
6829,profession,Legal_nurse_consultant,nursing_specialties,A legal nurse consultant is a registered nurse ,Legal nurse consultants assist attorneys in reading medical records and understanding medical terminology and healthcare issues to achieve the best results for their clients.
6830,profession,Legal_nurse_consultant,nursing_specialties,Legal nurse consultants assist attorneys in reading medical ,A legal nurse consultant is a registered nurse who uses expertise as a health care provider and specialized training to consult on medical-related legal cases.
6831,profession,Legal_nurse_consultant,nursing_specialties,Legal nurse consultants assist attorneys in reading medical ,Legal nurse consultants assist attorneys in reading medical records and understanding medical terminology and healthcare issues to achieve the best results for their clients.
6832,profession,Medical-surgical_nursing,nursing_specialties,Medical-surgical nursing is a nursing specialty area ,Medical-surgical nursing is a nursing specialty area concerned with the care of adult patients in a broad range of settings.
6833,profession,Medical-surgical_nursing,nursing_specialties,Medical-surgical nursing is a nursing specialty area ,"Traditionally, medical-surgical nursing was an entry-level position that most nurses viewed as a stepping stone to specialty areas."
6834,profession,Medical-surgical_nursing,nursing_specialties,"Traditionally, medical-surgical nursing was an entry-level position ",Medical-surgical nursing is a nursing specialty area concerned with the care of adult patients in a broad range of settings.
6835,profession,Medical-surgical_nursing,nursing_specialties,"Traditionally, medical-surgical nursing was an entry-level position ","Traditionally, medical-surgical nursing was an entry-level position that most nurses viewed as a stepping stone to specialty areas."
